,FieldID,Date,ATdiff,YR
368,NI_313,2018-07-20,567,2018
369,NI_313,2018-08-01,583,2018
370,NI_313,2018-08-10,571,2018
371,NI_313,2018-08-20,526,2018
372,NI_313,2018-09-01,475,2018
373,NI_313,2018-09-10,422,2018
374,NI_313,2018-09-20,330,2018
375,NI_313,2018-10-01,242,2018
376,NI_313,2018-10-10,236,2018
377,NI_313,2018-10-20,187,2018
378,NI_313,2018-11-01,59,2018
379,NI_313,2018-11-10,245,2018
380,NI_313,2018-11-20,644,2018
381,NI_313,2018-12-01,971,2018
382,NI_313,2018-12-10,926,2018
383,NI_313,2018-12-20,881,2018
384,NI_313,2019-01-01,833,2018
385,NI_313,2019-01-10,587,2018
386,NI_313,2019-01-20,469,2018
387,NI_313,2019-02-01,442,2018
388,NI_313,2019-02-10,381,2018
389,NI_313,2019-02-20,333,2018
390,NI_313,2019-03-01,273,2018
391,NI_313,2019-03-10,250,2018
392,NI_313,2019-03-20,224,2018
393,NI_313,2019-04-01,198,2018
394,NI_313,2019-04-10,153,2018
395,NI_313,2019-04-20,97,2018
396,NI_313,2019-05-01,52,2019
397,NI_313,2019-05-10,11,2019
398,NI_313,2019-05-20,-30,2019
399,NI_313,2019-06-01,-33,2019
400,NI_313,2019-06-10,21,2019
401,NI_313,2019-06-20,131,2019
402,NI_313,2019-07-01,293,2019
403,NI_313,2019-07-10,405,2019
404,NI_313,2019-07-20,489,2019
405,NI_313,2019-08-01,488,2019
406,NI_313,2019-08-10,441,2019
407,NI_313,2019-08-20,324,2019
408,NI_313,2019-09-01,223,2019
409,NI_313,2019-09-10,181,2019
410,NI_313,2019-09-20,137,2019
411,NI_313,2019-10-01,135,2019
412,NI_313,2019-10-10,151,2019
413,NI_313,2019-10-20,156,2019
414,NI_313,2019-11-01,245,2019
415,NI_313,2019-11-10,256,2019
416,NI_313,2019-11-20,261,2019
417,NI_313,2019-12-01,368,2019
418,NI_313,2019-12-10,314,2019
419,NI_313,2019-12-20,332,2019
420,NI_313,2020-01-01,385,2019
421,NI_313,2020-01-10,340,2019
422,NI_313,2020-01-20,316,2019
423,NI_313,2020-02-01,273,2019
424,NI_313,2020-02-10,226,2019
425,NI_313,2020-02-20,180,2019
426,NI_313,2020-03-01,145,2019
427,NI_313,2020-03-10,125,2019
428,NI_313,2020-03-20,110,2019
429,NI_313,2020-04-01,101,2019
430,NI_313,2020-04-10,97,2019
431,NI_313,2020-04-20,88,2019
432,NI_385,2016-05-01,94,2016
433,NI_385,2016-05-10,87,2016
434,NI_385,2016-05-20,87,2016
435,NI_385,2016-06-01,94,2016
436,NI_385,2016-06-10,97,2016
437,NI_385,2016-06-20,94,2016
438,NI_385,2016-07-01,105,2016
439,NI_385,2016-07-10,114,2016
440,NI_385,2016-07-20,125,2016
441,NI_385,2016-08-01,140,2016
442,NI_385,2016-08-10,172,2016
443,NI_385,2016-08-20,212,2016
444,NI_385,2016-09-01,256,2016
445,NI_385,2016-09-10,295,2016
446,NI_385,2016-09-20,317,2016
447,NI_385,2016-10-01,373,2016
448,NI_385,2016-10-10,441,2016
449,NI_385,2016-10-20,476,2016
450,NI_385,2016-11-01,509,2016
451,NI_385,2016-11-10,545,2016
452,NI_385,2016-11-20,499,2016
453,NI_385,2016-12-01,414,2016
454,NI_385,2016-12-10,329,2016
455,NI_385,2016-12-20,173,2016
456,NI_385,2017-01-01,79,2016
457,NI_385,2017-01-10,32,2016
458,NI_385,2017-01-20,-18,2016
459,NI_385,2017-02-01,-32,2016
460,NI_385,2017-02-10,-32,2016
461,NI_385,2017-02-20,-42,2016
462,NI_385,2017-03-01,-11,2016
463,NI_385,2017-03-10,-24,2016
464,NI_385,2017-03-20,-42,2016
465,NI_385,2017-04-01,-26,2016
466,NI_385,2017-04-10,3,2016
467,NI_385,2017-04-20,44,2016
468,NI_385,2017-05-01,89,2017
469,NI_385,2017-05-10,154,2017
470,NI_385,2017-05-20,261,2017
471,NI_385,2017-06-01,391,2017
472,NI_385,2017-06-10,543,2017
473,NI_385,2017-06-20,639,2017
474,NI_385,2017-07-01,672,2017
475,NI_385,2017-07-10,694,2017
476,NI_385,2017-07-20,615,2017
477,NI_385,2017-08-01,369,2017
478,NI_385,2017-08-10,254,2017
479,NI_385,2017-08-20,256,2017
480,NI_385,2017-09-01,348,2017
481,NI_385,2017-09-10,376,2017
482,NI_385,2017-09-20,423,2017
483,NI_385,2017-10-01,468,2017
484,NI_385,2017-10-10,401,2017
485,NI_385,2017-10-20,266,2017
486,NI_385,2017-11-01,98,2017
487,NI_385,2017-11-10,-27,2017
488,NI_385,2017-11-20,-60,2017
489,NI_385,2017-12-01,-19,2017
490,NI_385,2017-12-10,44,2017
491,NI_385,2017-12-20,63,2017
492,NI_385,2018-01-01,110,2017
493,NI_385,2018-01-10,156,2017
494,NI_385,2018-01-20,177,2017
495,NI_385,2018-02-01,199,2017
496,NI_385,2018-02-10,206,2017
497,NI_385,2018-02-20,209,2017
498,NI_385,2018-03-01,184,2017
499,NI_385,2018-03-10,186,2017
500,NI_385,2018-03-20,188,2017
501,NI_385,2018-04-01,192,2017
502,NI_385,2018-04-10,220,2017
503,NI_385,2018-04-20,279,2017
504,NI_385,2018-05-01,341,2018
505,NI_385,2018-05-10,457,2018
506,NI_385,2018-05-20,636,2018
507,NI_385,2018-06-01,841,2018
508,NI_385,2018-06-10,1028,2018
509,NI_385,2018-06-20,1103,2018
510,NI_385,2018-07-01,1119,2018
511,NI_385,2018-07-10,1024,2018
512,NI_385,2018-07-20,850,2018
513,NI_385,2018-08-01,720,2018
514,NI_385,2018-08-10,559,2018
515,NI_385,2018-08-20,460,2018
516,NI_385,2018-09-01,365,2018
517,NI_385,2018-09-10,319,2018
518,NI_385,2018-09-20,188,2018
519,NI_385,2018-10-01,-148,2018
520,NI_385,2018-10-10,-417,2018
521,NI_385,2018-10-20,-734,2018
522,NI_385,2018-11-01,-1385,2018
523,NI_385,2018-11-10,-1899,2018
524,NI_385,2018-11-20,-1740,2018
525,NI_385,2018-12-01,-1051,2018
526,NI_385,2018-12-10,-617,2018
527,NI_385,2018-12-20,-323,2018
528,NI_385,2019-01-01,-46,2018
529,NI_385,2019-01-10,-36,2018
530,NI_385,2019-01-20,-57,2018
531,NI_385,2019-02-01,-43,2018
532,NI_385,2019-02-10,-53,2018
533,NI_385,2019-02-20,-50,2018
534,NI_385,2019-03-01,-39,2018
535,NI_385,2019-03-10,-13,2018
536,NI_385,2019-03-20,18,2018
537,NI_385,2019-04-01,58,2018
538,NI_385,2019-04-10,112,2018
539,NI_385,2019-04-20,185,2018
540,NI_385,2019-05-01,259,2019
541,NI_385,2019-05-10,342,2019
542,NI_385,2019-05-20,490,2019
543,NI_385,2019-06-01,538,2019
544,NI_385,2019-06-10,412,2019
545,NI_385,2019-06-20,54,2019
546,NI_385,2019-07-01,-186,2019
547,NI_385,2019-07-10,-234,2019
548,NI_385,2019-07-20,-243,2019
549,NI_385,2019-08-01,-255,2019
550,NI_385,2019-08-10,-190,2019
551,NI_385,2019-08-20,-70,2019
552,NI_385,2019-09-01,77,2019
553,NI_385,2019-09-10,123,2019
554,NI_385,2019-09-20,109,2019
555,NI_385,2019-10-01,-92,2019
556,NI_385,2019-10-10,-277,2019
557,NI_385,2019-10-20,-610,2019
558,NI_385,2019-11-01,-928,2019
559,NI_385,2019-11-10,-919,2019
560,NI_385,2019-11-20,-573,2019
561,NI_385,2019-12-01,-273,2019
562,NI_385,2019-12-10,-19,2019
563,NI_385,2019-12-20,81,2019
564,NI_385,2020-01-01,142,2019
565,NI_385,2020-01-10,218,2019
566,NI_385,2020-01-20,232,2019
567,NI_385,2020-02-01,222,2019
568,NI_385,2020-02-10,231,2019
569,NI_385,2020-02-20,225,2019
570,NI_385,2020-03-01,283,2019
571,NI_385,2020-03-10,271,2019
572,NI_385,2020-03-20,254,2019
573,NI_385,2020-04-01,233,2019
574,NI_385,2020-04-10,210,2019
575,NI_385,2020-04-20,176,2019
576,NI_407,2016-05-01,-157,2016
577,NI_407,2016-05-10,-122,2016
578,NI_407,2016-05-20,-31,2016
579,NI_407,2016-06-01,69,2016
580,NI_407,2016-06-10,147,2016
581,NI_407,2016-06-20,208,2016
582,NI_407,2016-07-01,244,2016
583,NI_407,2016-07-10,257,2016
584,NI_407,2016-07-20,255,2016
585,NI_407,2016-08-01,231,2016
586,NI_407,2016-08-10,190,2016
587,NI_407,2016-08-20,157,2016
588,NI_407,2016-09-01,112,2016
589,NI_407,2016-09-10,61,2016
590,NI_407,2016-09-20,27,2016
591,NI_407,2016-10-01,19,2016
592,NI_407,2016-10-10,30,2016
593,NI_407,2016-10-20,57,2016
594,NI_407,2016-11-01,108,2016
595,NI_407,2016-11-10,194,2016
596,NI_407,2016-11-20,313,2016
597,NI_407,2016-12-01,400,2016
598,NI_407,2016-12-10,475,2016
599,NI_407,2016-12-20,541,2016
600,NI_407,2017-01-01,588,2016
601,NI_407,2017-01-10,632,2016
602,NI_407,2017-01-20,637,2016
603,NI_407,2017-02-01,561,2016
604,NI_407,2017-02-10,427,2016
605,NI_407,2017-02-20,299,2016
606,NI_407,2017-03-01,141,2016
607,NI_407,2017-03-10,71,2016
608,NI_407,2017-03-20,-8,2016
609,NI_407,2017-04-01,-87,2016
610,NI_407,2017-04-10,-143,2016
611,NI_407,2017-04-20,-186,2016
612,NI_407,2017-05-01,-219,2017
613,NI_407,2017-05-10,-251,2017
614,NI_407,2017-05-20,-270,2017
615,NI_407,2017-06-01,-278,2017
616,NI_407,2017-06-10,-275,2017
617,NI_407,2017-06-20,-227,2017
618,NI_407,2017-07-01,-16,2017
619,NI_407,2017-07-10,112,2017
620,NI_407,2017-07-20,308,2017
621,NI_407,2017-08-01,444,2017
622,NI_407,2017-08-10,461,2017
623,NI_407,2017-08-20,279,2017
624,NI_407,2017-09-01,218,2017
