,FieldID,Date,ATdiff,YR
655,NI_407,2018-07-10,-223,2018
656,NI_407,2018-07-20,-188,2018
657,NI_407,2018-08-01,-237,2018
658,NI_407,2018-08-10,-229,2018
659,NI_407,2018-08-20,-140,2018
660,NI_407,2018-09-01,-18,2018
661,NI_407,2018-09-10,62,2018
662,NI_407,2018-09-20,88,2018
663,NI_407,2018-10-01,106,2018
664,NI_407,2018-10-10,179,2018
665,NI_407,2018-10-20,249,2018
666,NI_407,2018-11-01,230,2018
667,NI_407,2018-11-10,141,2018
668,NI_407,2018-11-20,34,2018
669,NI_407,2018-12-01,12,2018
670,NI_407,2018-12-10,10,2018
671,NI_407,2018-12-20,15,2018
672,NI_407,2019-01-01,14,2018
673,NI_407,2019-01-10,29,2018
674,NI_407,2019-01-20,25,2018
675,NI_407,2019-02-01,5,2018
676,NI_407,2019-02-10,10,2018
677,NI_407,2019-02-20,20,2018
678,NI_407,2019-03-01,45,2018
679,NI_407,2019-03-10,30,2018
680,NI_407,2019-03-20,61,2018
681,NI_407,2019-04-01,123,2018
682,NI_407,2019-04-10,172,2018
683,NI_407,2019-04-20,153,2018
684,NI_407,2019-05-01,125,2019
685,NI_407,2019-05-10,102,2019
686,NI_407,2019-05-20,56,2019
687,NI_407,2019-06-01,-22,2019
688,NI_407,2019-06-10,-226,2019
689,NI_407,2019-06-20,-502,2019
690,NI_407,2019-07-01,-403,2019
691,NI_407,2019-07-10,-120,2019
692,NI_407,2019-07-20,44,2019
693,NI_407,2019-08-01,152,2019
694,NI_407,2019-08-10,240,2019
695,NI_407,2019-08-20,278,2019
696,NI_407,2019-09-01,261,2019
697,NI_407,2019-09-10,224,2019
698,NI_407,2019-09-20,177,2019
699,NI_407,2019-10-01,112,2019
700,NI_407,2019-10-10,71,2019
701,NI_407,2019-10-20,33,2019
702,NI_407,2019-11-01,-54,2019
703,NI_407,2019-11-10,-151,2019
704,NI_407,2019-11-20,-173,2019
705,NI_407,2019-12-01,-142,2019
706,NI_407,2019-12-10,-87,2019
707,NI_407,2019-12-20,34,2019
708,NI_407,2020-01-01,204,2019
709,NI_407,2020-01-10,298,2019
710,NI_407,2020-01-20,296,2019
711,NI_407,2020-02-01,307,2019
712,NI_407,2020-02-10,241,2019
713,NI_407,2020-02-20,169,2019
714,NI_407,2020-03-01,201,2019
715,NI_407,2020-03-10,256,2019
716,NI_407,2020-03-20,326,2019
717,NI_407,2020-04-01,542,2019
718,NI_407,2020-04-10,613,2019
