,FieldID,Date,ATdiff,YR
440,NI_385,2016-07-20,30,2016
441,NI_385,2016-08-01,52,2016
442,NI_385,2016-08-10,76,2016
443,NI_385,2016-08-20,102,2016
444,NI_385,2016-09-01,120,2016
445,NI_385,2016-09-10,127,2016
446,NI_385,2016-09-20,127,2016
447,NI_385,2016-10-01,123,2016
448,NI_385,2016-10-10,115,2016
449,NI_385,2016-10-20,98,2016
450,NI_385,2016-11-01,78,2016
451,NI_385,2016-11-10,68,2016
452,NI_385,2016-11-20,63,2016
453,NI_385,2016-12-01,71,2016
454,NI_385,2016-12-10,87,2016
455,NI_385,2016-12-20,104,2016
456,NI_385,2017-01-01,95,2016
457,NI_385,2017-01-10,74,2016
458,NI_385,2017-01-20,42,2016
459,NI_385,2017-02-01,17,2016
460,NI_385,2017-02-10,-7,2016
461,NI_385,2017-02-20,-14,2016
462,NI_385,2017-03-01,-69,2016
463,NI_385,2017-03-10,-63,2016
464,NI_385,2017-03-20,-49,2016
465,NI_385,2017-04-01,-21,2016
466,NI_385,2017-04-10,-2,2016
467,NI_385,2017-04-20,23,2016
468,NI_385,2017-05-01,54,2017
469,NI_385,2017-05-10,85,2017
470,NI_385,2017-05-20,102,2017
471,NI_385,2017-06-01,122,2017
472,NI_385,2017-06-10,123,2017
473,NI_385,2017-06-20,116,2017
474,NI_385,2017-07-01,78,2017
475,NI_385,2017-07-10,17,2017
476,NI_385,2017-07-20,-68,2017
477,NI_385,2017-08-01,-87,2017
478,NI_385,2017-08-10,-63,2017
479,NI_385,2017-08-20,22,2017
480,NI_385,2017-09-01,127,2017
481,NI_385,2017-09-10,172,2017
482,NI_385,2017-09-20,168,2017
483,NI_385,2017-10-01,150,2017
484,NI_385,2017-10-10,103,2017
485,NI_385,2017-10-20,51,2017
486,NI_385,2017-11-01,24,2017
487,NI_385,2017-11-10,18,2017
488,NI_385,2017-11-20,21,2017
489,NI_385,2017-12-01,23,2017
490,NI_385,2017-12-10,23,2017
491,NI_385,2017-12-20,26,2017
492,NI_385,2018-01-01,35,2017
493,NI_385,2018-01-10,51,2017
494,NI_385,2018-01-20,56,2017
495,NI_385,2018-02-01,65,2017
496,NI_385,2018-02-10,76,2017
497,NI_385,2018-02-20,83,2017
498,NI_385,2018-03-01,96,2017
499,NI_385,2018-03-10,87,2017
500,NI_385,2018-03-20,66,2017
501,NI_385,2018-04-01,42,2017
502,NI_385,2018-04-10,15,2017
503,NI_385,2018-04-20,-18,2017
504,NI_385,2018-05-01,-42,2018
505,NI_385,2018-05-10,-49,2018
506,NI_385,2018-05-20,-45,2018
507,NI_385,2018-06-01,-52,2018
508,NI_385,2018-06-10,-36,2018
509,NI_385,2018-06-20,-30,2018
510,NI_385,2018-07-01,25,2018
511,NI_385,2018-07-10,71,2018
512,NI_385,2018-07-20,83,2018
513,NI_385,2018-08-01,86,2018
514,NI_385,2018-08-10,77,2018
515,NI_385,2018-08-20,64,2018
516,NI_385,2018-09-01,39,2018
517,NI_385,2018-09-10,26,2018
518,NI_385,2018-09-20,19,2018
519,NI_385,2018-10-01,4,2018
520,NI_385,2018-10-10,-3,2018
521,NI_385,2018-10-20,-32,2018
522,NI_385,2018-11-01,-143,2018
523,NI_385,2018-11-10,-215,2018
524,NI_385,2018-11-20,-215,2018
525,NI_385,2018-12-01,-202,2018
526,NI_385,2018-12-10,-198,2018
527,NI_385,2018-12-20,-194,2018
528,NI_385,2019-01-01,-177,2018
529,NI_385,2019-01-10,-189,2018
530,NI_385,2019-01-20,-194,2018
531,NI_385,2019-02-01,-171,2018
532,NI_385,2019-02-10,-125,2018
533,NI_385,2019-02-20,-88,2018
534,NI_385,2019-03-01,-43,2018
535,NI_385,2019-03-10,-12,2018
536,NI_385,2019-03-20,15,2018
537,NI_385,2019-04-01,30,2018
