,FieldID,Date,ATdiff,YR
1952,NI_470,2018-07-20,-987,2018
1953,NI_470,2018-08-01,-226,2018
1954,NI_470,2018-08-10,284,2018
1955,NI_470,2018-08-20,394,2018
1956,NI_470,2018-09-01,321,2018
1957,NI_470,2018-09-10,236,2018
1958,NI_470,2018-09-20,204,2018
1959,NI_470,2018-10-01,69,2018
1960,NI_470,2018-10-10,-123,2018
1961,NI_470,2018-10-20,-260,2018
1962,NI_470,2018-11-01,-287,2018
1963,NI_470,2018-11-10,-159,2018
1964,NI_470,2018-11-20,-92,2018
1965,NI_470,2018-12-01,-338,2018
1966,NI_470,2018-12-10,-707,2018
1967,NI_470,2018-12-20,-885,2018
1968,NI_470,2019-01-01,-928,2018
1969,NI_470,2019-01-10,-758,2018
1970,NI_470,2019-01-20,-109,2018
1971,NI_470,2019-02-01,-40,2018
1972,NI_470,2019-02-10,-21,2018
1973,NI_470,2019-02-20,130,2018
1974,NI_470,2019-03-01,160,2018
1975,NI_470,2019-03-10,205,2018
1976,NI_470,2019-03-20,169,2018
1977,NI_470,2019-04-01,16,2018
1978,NI_470,2019-04-10,-118,2018
1979,NI_470,2019-04-20,-151,2018
1980,NI_470,2019-05-01,-133,2019
1981,NI_470,2019-05-10,-87,2019
1982,NI_470,2019-05-20,-2,2019
1983,NI_470,2019-06-01,-109,2019
1984,NI_470,2019-06-10,-1110,2019
1985,NI_470,2019-06-20,-1982,2019
1986,NI_470,2019-07-01,-1930,2019
1987,NI_470,2019-07-10,-1501,2019
1988,NI_470,2019-07-20,-820,2019
1989,NI_470,2019-08-01,-144,2019
1990,NI_470,2019-08-10,109,2019
1991,NI_470,2019-08-20,68,2019
1992,NI_470,2019-09-01,-78,2019
1993,NI_470,2019-09-10,-504,2019
1994,NI_470,2019-09-20,-1138,2019
1995,NI_470,2019-10-01,-1146,2019
1996,NI_470,2019-10-10,-773,2019
1997,NI_470,2019-10-20,-332,2019
1998,NI_470,2019-11-01,-145,2019
1999,NI_470,2019-11-10,-145,2019
2000,NI_470,2019-11-20,0,2019
2001,NI_470,2019-12-01,134,2019
2002,NI_470,2019-12-10,127,2019
2003,NI_470,2019-12-20,42,2019
2004,NI_470,2020-01-01,-78,2019
2005,NI_470,2020-01-10,-90,2019
2006,NI_470,2020-01-20,-15,2019
2007,NI_470,2020-02-01,17,2019
2008,NI_470,2020-02-10,10,2019
2009,NI_470,2020-02-20,1,2019
2010,NI_470,2020-03-01,-37,2019
2011,NI_470,2020-03-10,-17,2019
2012,NI_470,2020-03-20,-129,2019
2013,NI_470,2020-04-01,-19,2019
2014,NI_470,2020-04-10,49,2019
2015,NI_470,2020-04-20,76,2019
2016,NI_482,2016-05-01,-289,2016
2017,NI_482,2016-05-10,-224,2016
2018,NI_482,2016-05-20,-190,2016
2019,NI_482,2016-06-01,-89,2016
2020,NI_482,2016-06-10,28,2016
2021,NI_482,2016-06-20,25,2016
2022,NI_482,2016-07-01,104,2016
2023,NI_482,2016-07-10,194,2016
2024,NI_482,2016-07-20,231,2016
2025,NI_482,2016-08-01,243,2016
2026,NI_482,2016-08-10,243,2016
2027,NI_482,2016-08-20,242,2016
2028,NI_482,2016-09-01,228,2016
2029,NI_482,2016-09-10,197,2016
2030,NI_482,2016-09-20,129,2016
2031,NI_482,2016-10-01,43,2016
2032,NI_482,2016-10-10,29,2016
2033,NI_482,2016-10-20,126,2016
2034,NI_482,2016-11-01,203,2016
2035,NI_482,2016-11-10,222,2016
2036,NI_482,2016-11-20,221,2016
2037,NI_482,2016-12-01,216,2016
2038,NI_482,2016-12-10,173,2016
2039,NI_482,2016-12-20,53,2016
2040,NI_482,2017-01-01,9,2016
2041,NI_482,2017-01-10,5,2016
2042,NI_482,2017-01-20,-43,2016
2043,NI_482,2017-02-01,-29,2016
2044,NI_482,2017-02-10,48,2016
2045,NI_482,2017-02-20,102,2016
2046,NI_482,2017-03-01,45,2016
2047,NI_482,2017-03-10,56,2016
2048,NI_482,2017-03-20,19,2016
2049,NI_482,2017-04-01,-9,2016
2050,NI_482,2017-04-10,1,2016
2051,NI_482,2017-04-20,74,2016
2052,NI_482,2017-05-01,166,2017
2053,NI_482,2017-05-10,211,2017
2054,NI_482,2017-05-20,228,2017
2055,NI_482,2017-06-01,223,2017
2056,NI_482,2017-06-10,207,2017
2057,NI_482,2017-06-20,190,2017
2058,NI_482,2017-07-01,171,2017
2059,NI_482,2017-07-10,144,2017
2060,NI_482,2017-07-20,99,2017
2061,NI_482,2017-08-01,28,2017
2062,NI_482,2017-08-10,2,2017
2063,NI_482,2017-08-20,0,2017
2064,NI_482,2017-09-01,-1,2017
2065,NI_482,2017-09-10,-2,2017
